"CATEGORY_NAME","CONTENT_ID","CONTENT_NAME","DEPTH","EXPIRE_DATE","LAST_UPDATED_DATE","PUBLISH_DATE","STATUS","SUMMARY_TEXT","TEXT","URL",
"Auditor's Blog",736370,"Long-term sustainability of Golf Program in question",1,"","2019-07-03 18:37:29 UTC","2019-07-02 21:00:00 UTC","A","","<p><img class=""content-right"" src=""/shared/cfm/image.cfm?id=736369"" alt=""Map of City golf courses"" width=""350"" height=""277.307692308"" /></p>
<p>Portland Parks and Recreation should present alternatives to City Council to determine the future direction of the golf program and improve its contract management, according to an <a title=""audit report"" href=""/auditservices/article/732560"">audit</a> released May 23, 2019.</p>
<p>Intended to be self-supporting, the golf program required an infusion of $800,000 of taxpayer funds in 2017 to remain solvent. While Parks has taken steps to cut costs and increase the number of golfers, it is fighting a national trend of a sport in decline and past ineffective program management.<br />Many of the factors that led to the funding shortfall in 2017 remain in place.</p>
<p>To ensure the golf program is viable for the long term, we recommend that Parks and Recreation:<br />&bull; Present alternative financial forecast scenarios to City Council for direction<br />&bull; Negotiate contracts to reflect current conditions<br />&bull; Increase contract monitoring to ensure provisions are followed<br />&bull; Present contracts to City Council for approval and renewal.</p>
<p>Response from Portland Parks and Recreation is included in the report.</p>
<p class=""content-right""><em>-- Performance Auditor II Bob MacKay</em></p>","https://www.portlandoregon.gov/auditor/article/736370",
"Auditor's Blog",738016,"Commitments missed in Fixing Our Streets program",1,"","2019-07-24 16:48:06 UTC","2019-07-24 16:37:00 UTC","A","","<p><img class=""content-right"" src=""/shared/cfm/image.cfm?id=738013"" alt=""Street being repaved"" width=""300"" height=""182.337662338"" />Portland City Council did not fulfill some commitments it made when it asked voters to approve a local gas tax to fund the Fixing our Streets Program, according to an audit released May 19, 2019.</p>
<p>Portland voters narrowly approved a temporary gas tax in May 2016 to fund a Bureau of Transportation program dedicated to street repair and traffic safety. Council passed a separate tax on heavy vehicles to help ensure that all vehicle owners funded the program.</p>
<p>Two years into the program, we assessed how the Bureau is delivering on the Fixing our Streets program and accountability commitments. While projects were consistent with those promised to voters, most were behind the schedules that the Bureau set after the tax passed. Tax revenues from heavy vehicle owners were below the amount that experts said was needed&nbsp;to fund their share of the program. Many of the other accountability commitments were not fulfilled.</p>
<p>The audit recommends the Bureau make changes to improve program oversight and meet public expectations. Responses from Commissioner Eudaly and the Bureau of Transportation are included in the <a title=""Audit report about Fix Our Streets program"" href=""/auditservices/article/733093"">report</a>.&nbsp;</p>
<p class=""content-right""><em>--Performance Auditor III Jennifer Scott</em></p>","https://www.portlandoregon.gov/auditor/article/738016",
"Auditor's Blog",740049,"We're hiring a complaint investigator",1,"","2019-08-16 22:59:31 UTC","2019-08-16 22:54:00 UTC","A","","<p><strong>Apply <a title=""Job description"" href=""https://www.governmentjobs.com/careers/portlandor/jobs/2528807/independent-police-review-complaint-investigator?page=2&amp;pagetype=jobOpportunitiesJobs"">online</a> by August 23!</strong></p>
<p>The City Auditor's Office is seeking an impartial public servant to listen to community members who believe an interaction with a Portland Police Officer was improper, develop facts related to their allegations, and recommend to Police Bureau officials whether disciplinary action is warranted.<br />&nbsp;<br />This Complaint Investigator position is one of eight in the Auditor's Independent Police Review (IPR) division, which forms the foundation of the City's civilian police accountability system. IPR reports to the elected City Auditor, who is independent of the Mayor and City Commissioners. This structure is critical to ensuring that police misconduct complaints receive the appropriate investigative resources before the Chief and Police Commissioner make their final decisions about an officer's conduct or cases are closed for insufficient evidence.<br />&nbsp;<br />IPR is the central intake location for misconduct complaints. IPR conducts investigations and monitors all cases investigated by the Police Bureau's Internal Affairs unit. IPR and Internal Affairs share investigative responsibilities. IPR generally investigates misconduct complaints involving high-ranking officers; vulnerable populations, such as children or people experiencing homelessness; and large events, such as street protests.<br />&nbsp;<br />Responsibilities of the Complaint Investigator I include...<a title=""Job description"" href=""https://www.governmentjobs.com/careers/portlandor/jobs/2528807/independent-police-review-complaint-investigator?page=2&amp;pagetype=jobOpportunitiesJobs"">Keep reading!</a>&nbsp;</p>","https://www.portlandoregon.gov/auditor/article/740049",
"Auditor's Blog",744813,"We're hiring an Investigations Coordinator! Apply by Oct. 25",1,"","2019-10-18 18:37:44 UTC","2019-10-18 18:04:00 UTC","A","","<p><strong><span style=""font-size: 1.1em;"">Apply <a href=""https://www.governmentjobs.com/careers/portlandor/jobs/2590666/investigations-coordinator?page=2&amp;pagetype=jobOpportunitiesJobs"">online</a> by Friday, Oct. 25:&nbsp;</span></strong></p>
<p><span style=""font-size: 1.1em;"">The City Auditor's Office is seeking a quick-thinking, detailed-oriented public servant with good judgment to coordinate investigations of police misconduct allegations and make case-handling decisions in the Independent Police Review division.</span></p>
<p>Independent Police Review (IPR) is the civilian side of the City's police accountability system. IPR reports to the elected City Auditor, who is independent of the Mayor and City Commissioners. This structure is critical to ensure that police misconduct complaints receive the appropriate investigative resources before the Chief and Police Commissioner make their final decisions about an officer's conduct or cases are closed for insufficient evidence. With 16 staff positions, it is the largest division in the Auditor's Office.</p>
<p>IPR is the central intake location for police misconduct complaints, conducts investigations, and monitors all cases investigated by the Police Bureau's Internal Affairs unit. IPR and Internal Affairs share investigative responsibilities. IPR generally investigates misconduct complaints involving high-ranking officers; vulnerable populations, such as children or people experiencing homelessness; and large events, such as street protests. IPR uses complaint trends as the basis for policy reviews of the Police Bureau and makes recommendations for systemic change.</p>
<p>Responsibilities of the Investigations Coordinator include:</p>
<ul>
<li>Supervising a lead investigator and seven staff investigators;</li>
<li>Ensuring consistency in investigations;</li>
<li>Participating in investigative planning by ensuring timely progression of cases through the process;</li>
<li>Reviewing information gathered during the intake phase to make case-handling decisions, such as referrals for further investigation or closure;</li>
<li>Reviewing investigative files for completeness and findings for accuracy and appropriateness;</li>
<li>Conferring with the IPR Director and Deputy Director about high-risk or sensitive cases; and</li>
<li>Monitoring investigations conducted by Internal Affairs, including officer-involved shootings.</li>
</ul>","https://www.portlandoregon.gov/auditor/article/744813",
"Auditor's Blog",748565,"Do you have something to say about our audits?",1,"","2020-01-30 23:07:53 UTC","2019-12-04 22:37:00 UTC","A","","<p><img class=""content-right"" src=""/shared/cfm/image.cfm?id=748564"" alt=""Graphic of people talking"" width=""250"" height=""249"" />Auditors are known for being bookish, and we love reading and writing reports. But we also love the chance to talk in person to Portlanders about the topics we all care passionately about. We&rsquo;ve been having a lot of fun getting out into the community to share the results of our most recent police overtime audit. On November 19, 2019, we discussed the audit with the Portland Committee on Community-Engaged Policing.</p>
<p>We reported that police overtime was high by historical standards: nearly 250,000 extra hours at a cost of $15.7 million. But the costs of overtime were not just financial. Long hours lead to more accidents, more injuries, and burnout. Secondary employment, which is off-duty police work arranged through contracts, also taxed a system that relied on overtime to meet minimum staffing needs. The program had a low profile and inconsistent procedures despite significant risks. We recommended that the Bureau improve overtime data collection and reporting. We also recommended that the Bureau change the contract approval process for off-duty work and report publicly about customers, hours worked, and finances.</p>
<p>In person, we had a chance to answer questions and also to listen to concerns from the committee and other members of the general public. We talked more about the context behind some of our wonky recommendations to improve data collection and reporting. We also heard which findings really resonated with the public and the things they most wanted the Police Bureau to improve. One member commented that it was incredible that sergeants didn&rsquo;t have access to reports about how much overtime officers were working. Another member noted that one of the committee&rsquo;s priorities was accountability and that overtime was an area that needed more accountability.</p>
<p>View the presentation and discussion at the&nbsp;meeting of the Portland Committee on Community-Engaged Policing&nbsp;at this&nbsp;<a title=""Audit presentation at PCCEP meeting"" href=""https://youtu.be/IwTcX_fX3E8?t=8510"">link</a>.</p>
<p>Read the Police Overtime <a title=""Police overtime audit report"" href=""/auditservices/article/743069"">audit</a>.</p>
<p>Invite us to discuss our audits in person. We&rsquo;ll present&nbsp;the Police Overtime audit at the Bureau's Training Advisory Council&nbsp;meeting on January 8, 2020. For more information about this event, see this <a title=""Training Advisory Council meeting information"" href=""/police/61449"">link</a>.</p>
<p class=""content-right""><em>--Elizabeth Pape, Performance Auditor II</em></p>","https://www.portlandoregon.gov/auditor/article/748565",
"Auditor's Blog",749963,"City should deliver on accountability promises to voters",1,"","2019-12-20 22:13:06 UTC","2019-12-19 16:33:00 UTC","A","","<p><span style=""font-size: 1.1em;""><a href=""/auditor/""></a>Have you ever wondered if promises made to voters are delivered when a program funded by them is up and running? It's an important question, and we have some answers.</span></p>
<p><span style=""font-size: 1.1em;""><img class=""content-right"" src=""/shared/cfm/image.cfm?id=749984"" alt="""" width=""254"" height=""325"" />City Council in recent years asked voters to approve taxes and bonds to pay expenses related to arts education, cannabis regulation, affordable housing, and street repair. Each time the City asked voters to approve more revenue, it promised certain steps would be taken to ensure the funds were spent as intended.</span></p>
<p><span style=""font-size: 1.1em;"">Over the course of four audits of voter-approved spending, we noticed a trend that the City was not meeting its accountability promises, even when the use of the funding generally met expectations. Some examples:</span></p>
<p style=""padding-left: 30px;""><strong style=""font-size: 1.1em;"">&bull; Clear language:&nbsp;</strong><span style=""font-size: 1.1em;"">The City committed to use revenue from a cannabis tax to fund drug and alcohol treatment, public safety, and small business support. Nearly 80 percent of the revenue went to public safety, and in one year, drug and alcohol treatment received no funds.</span></p>
<p style=""padding-left: 30px;""><strong style=""font-size: 1.1em;"">&bull;&nbsp;Oversight committees:&nbsp;</strong><span style=""font-size: 1.1em;"">The City promised voters that a committee would be convened to monitor gas-tax spending, but did not give the group current, consistent, and accurate information from which to provide meaningful oversight.</span></p>
<p style=""padding-left: 30px;""><strong style=""font-size: 1.1em;"">&bull;&nbsp;Annual reports:</strong><span style=""font-size: 1.1em;"">&nbsp;The City promised annual public reports, which implies the release of a report each year. There was no report for cannabis, and those for the housing bond and gas tax were late.</span></p>
<p style=""padding-left: 30px;""><strong style=""font-size: 1.1em;"">&bull;&nbsp;Annual audits:</strong><span style=""font-size: 1.1em;"">&nbsp;Despite its promises, the City only delivered a review of the housing bond.</span></p>
<p style=""padding-left: 30px;""><strong style=""font-size: 1.1em;"">&bull;&nbsp;Administrative caps:</strong><span style=""font-size: 1.1em;"">&nbsp;After voters approved the arts tax, the City declared the promised cap on administrative expenses was unrealistic, and City Council repealed it.&nbsp; &nbsp;&nbsp;</span></p>
<p><span style=""font-size: 1.1em;"">The latest audit recommends that before measures are referred to the ballot, City Council should ensure that accountability promises are specific, feasible, measurable, and achievable. It should also specify a position or body responsible for making sure they are implemented.</span></p>
<p><span style=""font-size: 1.1em;"">Find the full report <a href=""/auditservices/taxaccountability"">here</a> and a one-page summary <a href=""/auditservices/article/749789"">here</a>.</span></p>
<p class=""content-right""><em><span style=""font-size: 1.1em;"">--Performance Auditor III Jenny Scott</span></em></p>
<p class=""content-left""><span style=""font-size: 1.1em;"">View the four recent audits referred to in the report:</span></p>
<p class=""content-left"" style=""padding-left: 30px;""><a href=""/auditservices/article/538935""><span style=""font-size: 1.1em;""><strong>Arts Tax:</strong> Promises to voters only partly fulfilled (July 2015)</span></a></p>
<p class=""content-left"" style=""padding-left: 30px;""><span style=""font-size: 1.1em;""><a href=""/auditservices/article/730292""><strong>Recreational Cannabis Tax:</strong> Greater transparency and accountability needed (May 2019)</a></span></p>
<p class=""content-left"" style=""padding-left: 30px;""><span style=""font-size: 1.1em;""><a href=""/auditservices/article/733093""><strong>Fixing Our Streets:</strong> Some accountability commitments not fulled (May 2019)</a></span></p>
<p class=""content-left"" style=""padding-left: 30px;""><span style=""font-size: 1.1em;""><a href=""/auditservices/article/734894""><strong>Portland Housing Bond:</strong> Early implementation results mostly encouraging (June 2019)</a></span></p>","https://www.portlandoregon.gov/auditor/article/749963",
"Auditor's Blog",753959,"How has urban renewal changed Lents?",1,"","2020-02-18 22:23:47 UTC","2020-02-18 21:43:00 UTC","A","","<p>Riding down Foster Road through the Lents neighborhood last month, I went past small businesses in old buildings, food carts, and newly built mid-rises with affordable apartments, but also abandoned lots and homes overdue for a fresh coat of paint.</p>
<p>The City has invested $207 million in urban renewal money since 2000 in Lents to improve the economy, housing, and infrastructure. These investments were managed by Prosper Portland and the Housing Bureau.</p>
<p>We spoke with Lents neighbors and stakeholders and went to community events to learn more about what people think and what they want from the City&rsquo;s urban renewal investments. Many people asked for more data and more information on the urban renewal investments &ndash; how many jobs were created, how many housing units built, how&rsquo;s affordability now, where did the money go?</p>
<p>While our audit found that the Housing Bureau had regularly reported on new housing unit construction and affordability, Prosper Portland&rsquo;s reporting fell short. The economic development agency talked about key projects and created plans, but we did not see an assessment of how these investments have changed the Lents economy.</p>
<p><img class=""content-right"" style=""font-weight: 400; font-style: normal; font-size: 13.2px;"" src=""/shared/cfm/image.cfm?id=753952"" alt="""" width=""354"" height=""273.545454545"" /></p>
<p>Our audit tries to bridge this information gap. We compiled spending data and indicators for the economy, housing market, and land use in Lents. We lined these up with the City&rsquo;s ambitious goals and compared Lents to Montavilla/Mount Tabor &ndash; an area that did <strong>not</strong> receive urban renewal investments. This comparison lets us distinguish what may have been specific to Lents urban renewal from broader trends in the big economy.</p>
<p>Property values shot up in Lents, but not as much as in the comparison area.</p>
<p>Housing affordability is still a problem in Lents. Three out of five renters in Lents were burdened by housing costs &ndash; measured as spending more than 30 percent of income on housing.</p>
<p>There are more jobs in Lents now and job growth outpaced the comparison area.</p>
<p>Finally, urban renewal money also helped redevelop the Lents Town Center, the Portland Mercado, and 72Foster.</p>
<p>You can view the data and findings in our <a href=""/auditservices/article/753641"">audit report</a>. If you would like us to present the audit report to your community group or if you have more questions/ideas for Lents, please get in touch! Printed copies of our report are available by request and at our City Hall office.</p>
<p class=""content-right""><em>-- <a href=""mailto:minhdan.vuong@portlandoregon.gov"">Minh Dan Vuong</a>, Performance Auditor II</em></p>","https://www.portlandoregon.gov/auditor/article/753959",
"Auditor's Blog",753987,"Fraud Hotline investigation finds waste, mismanagement in Parks & Recreation",1,"","2020-02-26 18:15:46 UTC","2020-02-19 01:20:00 UTC","A","","<p><img class=""content-right"" style=""border: 1px solid black;"" src=""/shared/cfm/image.cfm?id=753986"" alt=""Fraud Hotline logo"" width=""250"" height=""97.6923076923"" /></p>
<p>Portlanders care deeply about keeping their government accountable. But let&rsquo;s face it &mdash; the City is susceptible to mismanagement, wasteful practices and, at its worst, outright fraud.</p>
<p>One way the Auditor&rsquo;s Office fights against that behavior is with our <a href=""http://www.portlandfraudhotline.com/"">Fraud Hotline</a>. The Hotline allows the public, City employees, and contractors to confidentially report fraud, waste, and abuse of position.</p>
<p>Investigators in the Auditor&rsquo;s Office review every tip and pursue investigations when warranted. In cases where we find evidence of fraud, waste, or abuse of position, we issue a report to City Council and the public.</p>
<p>The Auditor&rsquo;s Office has had a tip line since 2010, but we revamped its purpose last year to focus on fraud. We posted flyers in City work spaces and featured a link to the online reporting system on <a href=""/auditor/"">my website</a>. The higher profile resulted in several tips, and we published the results of our first completed investigation Feb. 19, 2020. <a title=""Fraud Hotline Report: Golf director's working retirement wasted money"" href=""/auditservices/article/753913"">Find the report here</a>.&nbsp;</p>
<p>The investigation found that Portland Parks &amp; Recreation mismanaged the work of a retired municipal golf courses director who it rehired for additional work. We found the retired director worked nearly double the hours allowed by a written agreement that governed his &ldquo;working retirement.&rdquo; The additional work caused extra payments totaling more than $25,000.</p>
<p>We also found there wasn&rsquo;t a justification to rehire the director as a working retiree, that planned work either wasn&rsquo;t completed or was done poorly, and that the retiree had no supervision.</p>
<p>There were also a host of rules violations. No one approved the retired director&rsquo;s timesheets. Human resources rules were broken by placing the retiree and new director into the same position without a justification. The retiree worked offsite without approval, and likely broke City technology use rules by using his City email account to send more than 100 emails to Craigslist vendors for what appeared to be personal business.</p>
<p>My office made six recommendations to Portland Parks &amp; Recreation to prevent this waste from happening again. The Bureau did not agree to undertake all of them.</p>
<p>We are grateful to tipsters who use the Fraud Hotline to notify us of possible wrongdoing. If you know of fraud, waste, or abuse of position in the City of Portland or with its contractors, make sure we do too, because the best way to call it out is to call it in. Visit <a href=""http://www.portlandfraudhotline.com/"">www.PortlandFraudHotline.com</a> or call 866-342-4148 to make a confidential tip.</p>
<p class=""content-right"">&mdash; <em>City Auditor Mary Hull Caballero</em></p>","https://www.portlandoregon.gov/auditor/article/753987",
"Auditor's Blog",758575,"Clarification for Council's questions about Citizen Review Committee",1,"","2020-04-03 22:51:56 UTC","2020-04-03 22:29:00 UTC","A","","<p>City Council considered an agenda item this week&nbsp;to appoint and reappoint members to the Citizen Review Committee, which is an 11-member advisory body&nbsp;on&nbsp;police accountability matters. Some Council members raised questions that were beyond the scope of the item and included misinformation. Find the audio of the April 1, 2020, Council meeting <a title=""April 1, 2020, Council meeting audio"" href=""/video/player/?tab=council"">here</a>. Item No. 247 begins at 7:14.&nbsp;I wrote the following to correct the record and provide&nbsp;context.</p>
<p><strong>From:</strong> Hull Caballero, Mary <br /><strong>Sent:</strong> Wednesday, April 1, 2020 4:22 PM<br /><strong>To:</strong> Wheeler, Ted &lt;Ted.Wheeler@portlandoregon.gov&gt;; Commissioner Eudaly &lt;chloe@portlandoregon.gov&gt;; Fritz, Amanda &lt;Amanda.Fritz@portlandoregon.gov&gt;; Commissioner Hardesty &lt;joann@portlandoregon.gov&gt;<br /><strong>Cc:</strong> Crail, Tim &lt;Tim.Crail@portlandoregon.gov&gt;; Dennis, Kristin &lt;Kristin.Dennis@portlandoregon.gov&gt;; Edwards, Karly &lt;Karly.Edwards@portlandoregon.gov&gt;; Fox, Jamal &lt;Jamal.Fox@portlandoregon.gov&gt;; Greene, Nike &lt;Nike.Greene@portlandoregon.gov&gt;; Lamb, Amanda &lt;Amanda.Lamb@portlandoregon.gov&gt;; Runkel, Marshall &lt;Marshall.Runkel@portlandoregon.gov&gt;; Schmanski, Sonia &lt;Sonia.Schmanski@portlandoregon.gov&gt;; Caldwell, Ross &lt;Ross.Caldwell@portlandoregon.gov&gt;; Walton-Macaulay, Dana &lt;Dana.Walton-Macaulay@portlandoregon.gov&gt;; Konev, Irene &lt;Irene.Konev@portlandoregon.gov&gt;; Reeve, Tracy &lt;Tracy.Reeve@portlandoregon.gov&gt;<br /><strong>Subject:</strong> Follow up to your questions about the Citizen Review Committee</p>
<p>Mayor and Commissioners,</p>
<p>I am following up on some questions that came up at the Council meeting this morning related to the Citizen Review Committee. I appreciate Dana Walton-Macaulay doing her dead-level best to respond to the matters raised, but her length of service with the City is short and some of the issues were outside of the scope of the agenda item to which she was prepared to speak.</p>
<p><strong>Commissioner Hardesty&rsquo;s question about Committee-member viability and frustration:</strong></p>
<p>The Citizen Review Committee is an advisory body. It has two primary responsibilities: to make recommendations to improve Police Bureau policy and operations and hear appeals when a party disagrees with a Commander&rsquo;s findings on a misconduct investigation. The Committee&rsquo;s job in an appeal is to decide if the Commander&rsquo;s findings were reasonable based on the evidence and recommend a different decision be made when the Committee thinks the Commander erred.</p>
<p>Every entity in the City&rsquo;s police accountability system makes <strong>recommendations</strong> to the Chief and Police Commissioner, who solely are authorized to decide if misconduct occurred and whether discipline will be imposed. They can and do disagree with recommendations from Commanders, the Police Review Board, Citizen Review Committee, Internal Affairs, and IPR.</p>
<p>Changing the Committee&rsquo;s appellate standard of review to a preponderance of the evidence standard will not meet the force of the Committee members&rsquo; frustration. Although they express it in different ways, they are frustrated that those empowered to make final decisions sometimes don&rsquo;t do what the Committee tells them to do. I think we can all relate to sinking time into an advisory role and then feeling disappointed when the decision-makers go in a different direction than we&rsquo;d like. It is not unusual for volunteers to resign from boards for a variety of reasons, frustration with decision-makers being one of them as we&rsquo;ve seen with the Public Utility Board, the Portland Committee on Community-engaged Policing, and the Community Advisory Board in the Justice Department settlement agreement.&nbsp;&nbsp;&nbsp;&nbsp;</p>
<p>&nbsp;If you are serious about easing the Committee&rsquo;s frustration, then you should be willing to make them decision-makers instead of recommenders. To do that, you must:</p>
<ol type=""1"">
<li>Change&nbsp;the Code to give them that authority;</li>
<li>Get&nbsp;approval from the Department of Justice for the change;</li>
<li>Negotiate&nbsp;the change with the police unions; and,</li>
<li>Provide&nbsp;budget for additional staff support and possibly salaries for Committee&nbsp; members, given the intensive training and time commitment they&rsquo;d need to&nbsp;take on this role.</li>
</ol>
<p>It&rsquo;s my understanding each of you have been asked to do this by Committee members in some form or another, but I&rsquo;m unaware of any sustained interest on your part in doing so. If I am wrong about that, I would recommend scheduling a Council Work Session to hear from all parts of the accountability system and the public before you change it. As with any system, changing one part affects the others, so you should fully understand the repercussions of policy options before you enact one.</p>
<p>In the meantime, we will continue working on structural and technical barriers to ease access to information for IPR and the Citizen Review Committee, because we are obligated to carry out the Code as it currently exists. I would also invite your help on some issues that reside in State law that constrain our ability to be more transparent about misconduct cases, which is among my priorities to improve the system.</p>
<p><strong>Commissioner Hardesty&rsquo;s question about OIR Group recommendations:</strong></p>
<p>OIR Group reviews officer-involved shootings and in-custody death cases. They have not made recommendations about the Citizen Review Committee.</p>
<p><strong>Commissioner Fritz&rsquo;s question about legal advisors at Committee meetings:</strong></p>
<p>The City Attorney&rsquo;s Office advises the Citizen Review Committee. Questions related to specific appeals must be submitted to the City Attorney&rsquo;s Office <strong>before</strong> the hearing to give it time to research and respond. There was a time when Deputy City Attorneys rotated into meetings, but they only advised on procedural and open meetings questions, not on specific matters related to an appeal. You will recognize the process as the same used for City Council meetings in which the City&rsquo;s attorneys decline to provide legal advice in a public meeting. Most volunteer committees in the City do not have in-meeting legal advisors. Tracy Reeve discussed with me her reasoning to stop sending an attorney to Citizen Review Committee meetings, and I agreed with her decision given the workload in her office.</p>
<p>The Auditor&rsquo;s General Counsel advises the accountability functions in the Auditor&rsquo;s Office, including Independent Police Review. The General Counsel does not advise entities outside of the Auditor&rsquo;s Office and defers to the City Attorney&rsquo;s Office on matters of Citywide concern, such as open meetings and employment law.</p>
<p>While IPR Director Ross Caldwell and Deputy Director Dana Walton-Macaulay are attorneys, they do not provide legal advice to the Committee. They attend meetings to provide information to the Committee and receive input from it. Other IPR staff attend to provide administrative support. The Captain of Internal Affairs or his designee also attend the Committee&rsquo;s monthly meetings to receive input on his operations.</p>","https://www.portlandoregon.gov/auditor/article/758575",
"Auditor's Blog",760565,"FAQs: Campaign finance in City elections",1,"","2020-05-08 15:54:59 UTC","2020-05-08 15:50:00 UTC","A","","<p>&nbsp;</p>
<p>Please find answers to frequently asked questions in light of&nbsp;the Oregon Supreme Court's&nbsp;decision in Multnomah County's campaign finance case and how it affects Portland's process and procedures:&nbsp;</p>
<p><a href=""/auditor/article/760300"">https://www.portlandoregon.gov/auditor/article/760300</a></p>
<p>&nbsp;</p>
<p>&nbsp;</p>","https://www.portlandoregon.gov/auditor/article/760565",
"Auditor's Blog",760622,"Police overtime audit wins national recognition",1,"","2020-05-08 22:16:52 UTC","2020-05-08 21:49:00 UTC","A","","<p><a title=""Police Overtime audit report: Management is lax despite high overtime use (October 2019)"" href=""/auditservices/article/743069""><img class=""content-right"" title=""Police Overtime: Management is lax despite high overtime use"" src=""/shared/cfm/image.cfm?id=760625"" alt=""Cover of Police Overtime audit report"" width=""250"" height=""316.702819957"" /></a>LEXINGTON, KY -- The 2019 Exemplary Knighton Award for best performance audit in the Large shop category has been awarded to the City of Portland Auditor&rsquo;s Office by the Association of Local Government Auditors (ALGA).</p>
<p>The report, <em>Police Overtime: Management is lax despite high overtime use</em>, was judged on several key elements, such as the potential for significant impact, the persuasiveness of the conclusions, the focus on improving government efficiency and effectiveness, and its clarity and conciseness.</p>
<p>With police departments facing increased scrutiny throughout the country and Portland facing historically high levels of police overtime, the Portland City Auditor&rsquo;s office eschewed a traditional approach of looking at overtime that might limit the scope to financial impacts. Instead, the City Auditor produced a report that took a broader overview in illustrating the effects of excessive police overtime, including the impact of officer fatigue as it relates to both job performance and public interaction.</p>
<p>The report also details the lack of controls over overtime assignments and the risks associated with the secondary employment of officers by private entities. To reach their findings, auditors combined disparate data sets to identify and analyze the use of overtime by individual officers and tie it to specific shifts and situations. In the course of its work, the audit team identified a flaw in the daily assignment system that scheduled more officers than required per shift and made recommendations to improve overtime tracking. The audit also made recommendations to limit the amount of overtime that officers can work and to ensure that outside employment of officers was consistent with the Police Bureau&rsquo;s policies.</p>
<p>Finally, the judges found the audit to be well written and easy to read with many illustrative examples that highlighted the cause and effect of the findings and drew the interest of the reader. You can find a copy of the report <a title=""Police overtime audit"" href=""/auditservices/article/743069"">here</a>.</p>
<p>Each year, local government audit organizations from around the U.S. and Canada submit their best performance audit reports for judging. The purpose of the competition is to improve government services by encouraging and increasing levels of excellence among local government auditors. Judges from peer organizations determined that this audit was among the best of 2019.</p>
<p>The Association of Local Government Auditors is a national audit association founded in 1985 committed to supporting and improving local government auditing through advocacy, collaboration, education, and training, while upholding and promoting the highest standards of professional ethics.</p>","https://www.portlandoregon.gov/auditor/article/760622",
"Auditor's Blog",760627,"Mayor's proposed budget violates Charter, Auditor's independence",1,"","2020-05-08 22:35:39 UTC","2020-05-08 22:08:00 UTC","A","","<p>The budget the Mayor proposed May 7, 2019,&nbsp;violates City Charter and undermines the independence of the Auditor&rsquo;s Office. The Auditor exercised her Charter authority last August and withdrew her consent to house the City Hearings Office after City Council declined to provide enough resources to ensure it operates effectively for the public. Mayor Wheeler put the Hearings Office back in the Auditor&rsquo;s Office budget anyway. He swore an oath to uphold the City Charter. <strong>City Council must correct this violation before approving the budget on May 20. You can submit written comments to City Council on the budget <a title=""Form to submit written comment to City Council on budget"" href=""/cbo/61969"">here</a>.</strong></p>
<p>&ldquo;City Charter requires the consent of the Auditor before Council can assign duties to the Auditor&rsquo;s Office,&rdquo; said City Auditor Mary Hull Caballero. &ldquo;Council has no such consent, and the Mayor unlawfully put the Hearings Office back into the Auditor&rsquo;s Office budget. I am calling on all Council members to remove the Hearings Office from my budget before they vote to approve the overall City budget.&rdquo;</p>
<p><strong>Documents:<strong>&nbsp;</strong></strong></p>
<ol type=""1"">
<li>Portland&nbsp;City Charter: Auditor&rsquo;s duties and required consent <a href=""/citycode/28241#cid_643452"">https://www.portlandoregon.gov/citycode/28241#cid_643452</a></li>
<li>Auditor&rsquo;s 2019&nbsp;<a title=""Auditor's memo withdrawing consent to house Hearings Office"" href=""/auditor/article/760614"">memo</a> withdrawing consent to house Hearings Office</li>
<li>Auditor&rsquo;s&nbsp;Requested Budget without the Hearings Office <a href=""/cbo/article/752691"">https://www.portlandoregon.gov/cbo/article/752691</a></li>
<li>Auditor&rsquo;s April&nbsp;28, 2020 <a title=""Auditor's email seeking confirmation before budget released "" href=""/auditor/article/760612"">email</a> seeking confirmation before budget announced</li>
<li>City Council&rsquo;s&nbsp;April 29, 2020 <a title=""City Council memo to Auditor seeking reconsideration"" href=""/auditor/article/760610"">memo</a> seeking reconsideration</li>
<li>Auditor&rsquo;s May&nbsp;5, 2020 <a title=""Auditor's response to City Council's request for reconsideration"" href=""/auditor/article/760611"">response</a> to City Council</li>
<li>Auditor&rsquo;s 2016&nbsp;<a title=""Auditor's 2016 memo withdrawing consent to house the Hearings Office"" href=""/auditor/article/760613"">memo</a> withdrawing consent to house Hearings Office</li>
</ol>","https://www.portlandoregon.gov/auditor/article/760627",
